1.323360e-03,7.660376e-04,1.056844e-03,8.391740e-04,3.780165e-04,3.456235e-04,1.104067e-03,8.297296e-04,7.743330e-04,5.508579e-04,6.314464e-04,5.029724e-04,8.458989e-04,1.087434e-03,8.259142e-04,5.221126e-04,5.511121e-04,3.177513e-04,5.000000e-05,6.691300e-04,5.641098e-04,4.563040e-04,5.008360e-04,3.108329e-04,5.239439e-04,5.359441e-04,5.681542e-04,3.946347e-04,3.675360e-04,2.763215e-04,4.131244e-04,3.551925e-04,3.439107e-04,3.349249e-04,2.362449e-04,4.866149e-05
1.121354e-03,9.353030e-04,1.273439e-03,1.064164e-03,4.243952e-04,4.474265e-04,9.784530e-04,9.750974e-04,9.447145e-04,6.534557e-04,8.464393e-04,6.835288e-04,8.296536e-04,1.196135e-03,9.436571e-04,5.772957e-04,6.396931e-04,4.252669e-04,8.603423e-04,6.895448e-04,6.352906e-04,5.521909e-04,6.954434e-04,4.418526e-04,4.673330e-04,5.187520e-04,6.265200e-04,5.678758e-04,4.128443e-04,3.616340e-04,3.147249e-04,3.869595e-04,4.205273e-04,3.474058e-04,2.733088e-04,2.752468e-04
9.053125e-04,7.633361e-04,1.541666e-03,1.380880e-03,5.104897e-04,4.786122e-04,8.120533e-04,8.303747e-04,1.066049e-03,7.211693e-04,9.884229e-04,8.268442e-04,7.185671e-04,1.099625e-03,9.625858e-04,6.556489e-04,8.354468e-04,5.022920e-04,8.103464e-04,6.673498e-04,6.513932e-04,5.674914e-04,7.873316e-04,5.491057e-04,4.783592e-04,5.376731e-04,6.092323e-04,6.003659e-04,5.588593e-04,4.215542e-04,3.438044e-04,3.789854e-04,4.156173e-04,4.092065e-04,4.636690e-04,1.970953e-04
7.892067e-04,6.078962e-04,1.265229e-03,1.632369e-03,6.076032e-04,5.650527e-04,7.385275e-04,7.141788e-04,9.561011e-04,8.286394e-04,1.215111e-03,9.942093e-04,6.263989e-04,9.266787e-04,8.951815e-04,6.793106e-04,8.889196e-04,5.654370e-04,6.291793e-04,6.539489e-04,6.463156e-04,5.915827e-04,9.239516e-04,6.330316e-04,4.390989e-04,4.504090e-04,5.877292e-04,5.844706e-04,6.514778e-04,5.575177e-04,2.616824e-04,3.667101e-04,4.037178e-04,3.535948e-04,3.717667e-04,3.378274e-04
6.090352e-04,5.204391e-04,1.053564e-03,1.324098e-03,7.500000e-04,7.233866e-04,5.538490e-04,6.103889e-04,8.311573e-04,7.446219e-04,1.330984e-03,1.177676e-03,4.687533e-04,8.163476e-04,8.168811e-04,6.449556e-04,9.555014e-04,6.207691e-04,5.225509e-04,5.439428e-04,5.907761e-04,5.843395e-04,9.997449e-04,6.660383e-04,3.098408e-04,4.559286e-04,5.716532e-04,5.403171e-04,5.922925e-04,6.468068e-04,1.572929e-04,3.064299e-04,3.978073e-04,3.439341e-04,4.560691e-04,5.224273e-04
4.236720e-04,4.605320e-04,8.989827e-04,1.097925e-03,6.049310e-04,8.417238e-04,4.251189e-04,5.544293e-04,6.542977e-04,6.323720e-04,1.243719e-03,1.265985e-03,3.643002e-04,6.245212e-04,6.923075e-04,5.815554e-04,9.183859e-04,6.408193e-04,3.816471e-04,3.934920e-04,5.557112e-04,4.981009e-04,8.771648e-04,7.055945e-04,2.269208e-04,2.996736e-04,3.913745e-04,5.144897e-04,6.588496e-04,5.834772e-04,2.086300e-13,2.088928e-04,2.820839e-04,3.397911e-04,4.167830e-04,4.894854e-04
1.144031e-03,6.786001e-04,1.014729e-03,8.141417e-04,3.671526e-04,3.281254e-04,1.267062e-03,9.305793e-04,8.300989e-04,5.450944e-04,7.292404e-04,3.959993e-04,1.086395e-03,1.311371e-03,9.554163e-04,5.550982e-04,6.234753e-04,3.655822e-04,1.084268e-03,7.991371e-04,6.818898e-04,5.196758e-04,6.341255e-04,3.470788e-04,6.148883e-04,6.507580e-04,6.920685e-04,5.159897e-04,4.708440e-04,3.461287e-04,8.727049e-04,5.207335e-04,4.237433e-04,3.934132e-04,2.907684e-04,1.518756e-04
1.008123e-03,7.462749e-04,1.176609e-03,1.009181e-03,4.272784e-04,4.198610e-04,1.098202e-03,1.093889e-03,1.017555e-03,6.525576e-04,8.516220e-04,6.322780e-04,9.733207e-04,1.434502e-03,1.087408e-03,6.338894e-04,7.256468e-04,4.277613e-04,1.046389e-03,8.493006e-04,7.482466e-04,6.070077e-04,7.805909e-04,4.920668e-04,6.238477e-04,6.155490e-04,7.672707e-04,5.000000e-04,5.440213e-04,4.905017e-04,7.589170e-04,5.454664e-04,5.156629e-04,4.236954e-04,5.198897e-04,3.032053e-04
8.586432e-04,7.153993e-04,1.289432e-03,1.272538e-03,4.950311e-04,5.020369e-04,8.776757e-04,9.152655e-04,1.199742e-03,8.041603e-04,1.082626e-03,8.856441e-04,8.214719e-04,1.316859e-03,1.139745e-03,7.088581e-04,8.851179e-04,5.417067e-04,9.093633e-04,7.829842e-04,8.090449e-04,6.926004e-04,1.010327e-03,5.898868e-04,5.962429e-04,6.107611e-04,7.667062e-04,7.275289e-04,7.150166e-04,5.352787e-04,6.657314e-04,5.342855e-04,4.900565e-04,4.447811e-04,5.210458e-04,4.026085e-04
7.791677e-04,5.907793e-04,1.187062e-03,1.393540e-03,5.846052e-04,5.468251e-04,7.135046e-04,7.842087e-04,1.037290e-03,1.015836e-03,1.333478e-03,1.026370e-03,6.588998e-04,1.138102e-03,1.100219e-03,8.049925e-04,1.068815e-03,6.019240e-04,7.924629e-04,7.108552e-04,7.922706e-04,6.828207e-04,1.134816e-03,6.895978e-04,5.289575e-04,5.458101e-04,7.824032e-04,7.226789e-04,7.778415e-04,6.951520e-04,5.686359e-04,4.941640e-04,5.299677e-04,4.733419e-04,6.642946e-04,6.165376e-04
6.302793e-04,5.089885e-04,9.841371e-04,1.279293e-03,6.089801e-04,6.557889e-04,5.406191e-04,6.655351e-04,8.586325e-04,8.371612e-04,1.584068e-03,1.267104e-03,5.194536e-04,9.476644e-04,9.332556e-04,7.189409e-04,1.165898e-03,7.300824e-04,5.906832e-04,6.248955e-04,6.776389e-04,6.504755e-04,1.173108e-03,7.805946e-04,4.512693e-04,4.769403e-04,7.130573e-04,7.124580e-04,7.924982e-04,7.206728e-04,2.985211e-04,3.904733e-04,4.504693e-04,4.636533e-04,6.592283e-04,7.322603e-04
4.324506e-04,4.293626e-04,8.766192e-04,1.023724e-03,5.807678e-04,7.040208e-04,4.362772e-04,5.202738e-04,6.800818e-04,6.530062e-04,1.285290e-03,1.546656e-03,4.531661e-04,7.007593e-04,7.659464e-04,6.538311e-04,1.022784e-03,7.969462e-04,4.395267e-04,5.210192e-04,6.259195e-04,5.934025e-04,1.089570e-03,7.801041e-04,3.317159e-04,4.213694e-04,6.437236e-04,6.428039e-04,7.556633e-04,8.284944e-04,1.186785e-04,3.804615e-04,3.694376e-04,4.363504e-04,6.496440e-04,7.665647e-04
9.319370e-04,6.176213e-04,8.492794e-04,7.903309e-04,3.664272e-04,3.105596e-04,1.089780e-03,8.647705e-04,8.201760e-04,5.481418e-04,5.920536e-04,4.370133e-04,1.209371e-03,1.387094e-03,9.355532e-04,5.533934e-04,5.596614e-04,3.836319e-04,1.279623e-03,9.079768e-04,7.646517e-04,5.717754e-04,6.636155e-04,3.703138e-04,7.238188e-04,7.311898e-04,8.704390e-04,6.977426e-04,5.490548e-04,3.852142e-04,1.065982e-03,5.965247e-04,5.767216e-04,4.188116e-04,4.481737e-04,2.504480e-04
9.115504e-04,6.301341e-04,9.703262e-04,8.987224e-04,3.872050e-04,3.812163e-04,9.808071e-04,9.816883e-04,9.171550e-04,6.580009e-04,8.941170e-04,6.395599e-04,1.042765e-03,1.705195e-03,1.215404e-03,6.406406e-04,8.122316e-04,4.482091e-04,1.218165e-03,1.036071e-03,8.991343e-04,6.916522e-04,8.674154e-04,5.659045e-04,7.405004e-04,7.873954e-04,9.511523e-04,7.652112e-04,6.785747e-04,5.009675e-04,1.190892e-03,6.333762e-04,5.812491e-04,4.936508e-04,5.939659e-04,5.183018e-04
7.766584e-04,6.038013e-04,1.039964e-03,1.050560e-03,4.518474e-04,4.652246e-04,8.541566e-04,8.492945e-04,9.887033e-04,7.032362e-04,1.076652e-03,7.737204e-04,8.683534e-04,1.468315e-03,1.379211e-03,7.974082e-04,9.729931e-04,5.541176e-04,1.063825e-03,9.401827e-04,9.923110e-04,7.673469e-04,1.097885e-03,6.351880e-04,6.692323e-04,7.122652e-04,1.001532e-03,8.754841e-04,7.757409e-04,7.088803e-04,9.098513e-04,6.251140e-04,6.403879e-04,5.709789e-04,7.484451e-04,6.913161e-04
6.990936e-04,5.442452e-04,1.006071e-03,1.101979e-03,4.901483e-04,5.296939e-04,6.747665e-04,7.451324e-04,9.081815e-04,8.028865e-04,1.244651e-03,1.033313e-03,7.139507e-04,1.148597e-03,1.225818e-03,9.396029e-04,1.132676e-03,6.521178e-04,8.532754e-04,7.691666e-04,8.777184e-04,8.388257e-04,1.389019e-03,7.865262e-04,5.522084e-04,6.625100e-04,9.017709e-04,8.689577e-04,9.280274e-04,8.453351e-04,8.317497e-04,5.446451e-04,5.759666e-04,5.595162e-04,7.906531e-04,8.481229e-04
5.517178e-04,4.888616e-04,8.420727e-04,1.098599e-03,4.905176e-04,5.770022e-04,5.996213e-04,6.549060e-04,8.338158e-04,7.501557e-04,1.284234e-03,1.184474e-03,5.461980e-04,9.792230e-04,9.747481e-04,7.903244e-04,1.362824e-03,8.050153e-04,6.239749e-04,6.709091e-04,7.665638e-04,7.790193e-04,1.437582e-03,8.921116e-04,4.890218e-04,5.871007e-04,8.258249e-04,8.871182e-04,9.900352e-04,9.473443e-04,3.811646e-04,5.164201e-04,5.827576e-04,5.571039e-04,8.278514e-04,8.823816e-04
3.852647e-04,4.105739e-04,7.037817e-04,9.564421e-04,4.788159e-04,5.611114e-04,4.143860e-04,5.198130e-04,6.805314e-04,6.485595e-04,1.254109e-03,1.243462e-03,3.849292e-04,7.751534e-04,7.528196e-04,6.659316e-04,1.119465e-03,9.014746e-04,5.049861e-04,5.307146e-04,6.437748e-04,6.566766e-04,1.380980e-03,9.823480e-04,3.401759e-04,5.164990e-04,7.106279e-04,7.608619e-04,9.378564e-04,9.230489e-04,1.891969e-04,4.430252e-04,4.818891e-04,5.039651e-04,8.108054e-04,8.905139e-04
7.479727e-04,5.039374e-04,6.955526e-04,5.926301e-04,2.946238e-04,2.843643e-04,8.726485e-04,7.494133e-04,7.336129e-04,4.920109e-04,5.837257e-04,4.469986e-04,1.030392e-03,1.309557e-03,9.424933e-04,5.685304e-04,6.372374e-04,3.549978e-04,1.579220e-03,9.802573e-04,7.856815e-04,5.664218e-04,7.322658e-04,3.869950e-04,8.872272e-04,8.570348e-04,9.332585e-04,6.908161e-04,6.153165e-04,4.414443e-04,1.564458e-03,7.442338e-04,6.287194e-04,5.328732e-04,6.201187e-04,3.214109e-04
7.152743e-04,5.156512e-04,8.366420e-04,8.183763e-04,3.623100e-04,3.742535e-04,8.066056e-04,7.863549e-04,7.748072e-04,5.539226e-04,7.597279e-04,5.609902e-04,9.537224e-04,1.464043e-03,1.082440e-03,6.240772e-04,7.362397e-04,4.437817e-04,1.319601e-03,1.224624e-03,1.003665e-03,6.907077e-04,9.610256e-04,5.094615e-04,8.228523e-04,9.452052e-04,1.114066e-03,8.760318e-04,7.561950e-04,6.531161e-04,1.489643e-03,7.753117e-04,7.042251e-04,5.734328e-04,7.502750e-04,6.289916e-04
6.308712e-04,5.223622e-04,9.060250e-04,9.115498e-04,4.040959e-04,3.956568e-04,7.784103e-04,7.437164e-04,8.597773e-04,6.282755e-04,8.638257e-04,7.112964e-04,8.265706e-04,1.341494e-03,1.178470e-03,7.526089e-04,9.121593e-04,5.510744e-04,1.065783e-03,1.026636e-03,1.174794e-03,8.670728e-04,1.226055e-03,6.677477e-04,7.342000e-04,8.617240e-04,1.222201e-03,9.855103e-04,9.116067e-04,7.848935e-04,1.285973e-03,7.224415e-04,7.166998e-04,6.566441e-04,8.682883e-04,7.638106e-04
5.222027e-04,4.630704e-04,8.432764e-04,8.922655e-04,4.304558e-04,4.577392e-04,6.045232e-04,6.833458e-04,8.196601e-04,6.757234e-04,1.031466e-03,9.443725e-04,7.236457e-04,1.118742e-03,1.083262e-03,8.389587e-04,1.072293e-03,6.224419e-04,8.875654e-04,8.470452e-04,9.936813e-04,1.024129e-03,1.506482e-03,7.996941e-04,6.125555e-04,7.372344e-04,1.072322e-03,1.119152e-03,1.050820e-03,9.403028e-04,8.984763e-04,6.444608e-04,7.195440e-04,6.570893e-04,9.657095e-04,9.510115e-04
4.384865e-04,4.589422e-04,7.722429e-04,9.141029e-04,4.475205e-04,4.998838e-04,5.108629e-04,5.650705e-04,7.250088e-04,6.258464e-04,1.055742e-03,1.043517e-03,5.968572e-04,9.358191e-04,9.465759e-04,7.534432e-04,1.127072e-03,6.863534e-04,6.771088e-04,6.686851e-04,8.177721e-04,8.500808e-04,1.771956e-03,9.811517e-04,4.769429e-04,5.947520e-04,9.174007e-04,1.012453e-03,1.169559e-03,1.080208e-03,5.790021e-04,5.988754e-04,6.423506e-04,6.189744e-04,1.019018e-03,1.127689e-03
3.519670e-04,3.792329e-04,5.936111e-04,7.327907e-04,4.133569e-04,4.736379e-04,3.575941e-04,5.151751e-04,6.147360e-04,5.821146e-04,9.946032e-04,1.033947e-03,3.989157e-04,5.971573e-04,7.993103e-04,6.493504e-04,1.061156e-03,8.017032e-04,5.131370e-04,5.746263e-04,6.861502e-04,7.008165e-04,1.512242e-03,1.162852e-03,3.956048e-04,5.350774e-04,8.006619e-04,8.410103e-04,1.037905e-03,1.178264e-03,4.497950e-04,4.848781e-04,5.350565e-04,5.626268e-04,9.621695e-04,1.208811e-03
5.859203e-04,4.454652e-04,6.244281e-04,5.550982e-04,2.934333e-04,2.027523e-04,7.574362e-04,6.229262e-04,6.469786e-04,4.608841e-04,4.155502e-04,3.318394e-04,8.734585e-04,1.113258e-03,8.605404e-04,4.820993e-04,5.175956e-04,3.497231e-04,1.357989e-03,9.122069e-04,7.948375e-04,5.875922e-04,6.966547e-04,4.179196e-04,1.100409e-03,9.552404e-04,9.883693e-04,7.700493e-04,6.655094e-04,4.075625e-04,1.892771e-03,8.356855e-04,7.272718e-04,5.366088e-04,5.930849e-04,4.232630e-04
6.419760e-04,4.750584e-04,6.879316e-04,5.521970e-04,2.925355e-04,2.869040e-04,6.868340e-04,6.520574e-04,6.515584e-04,5.319658e-04,6.435230e-04,4.221101e-04,8.049625e-04,1.180006e-03,9.001296e-04,5.990126e-04,7.203083e-04,4.000156e-04,1.205358e-03,9.792685e-04,8.721717e-04,6.897668e-04,9.441472e-04,5.422018e-04,9.423064e-04,1.160432e-03,1.250834e-03,9.155294e-04,8.180498e-04,6.518613e-04,1.822823e-03,9.614594e-04,7.884146e-04,6.461935e-04,8.475612e-04,6.356869e-04
4.935723e-04,4.402597e-04,6.431379e-04,6.965367e-04,3.589093e-04,3.452660e-04,6.267677e-04,6.431319e-04,7.132946e-04,5.225863e-04,7.236947e-04,6.386584e-04,7.468003e-04,1.105747e-03,9.656005e-04,6.574818e-04,7.690585e-04,5.074532e-04,1.021675e-03,9.418025e-04,9.909537e-04,7.450478e-04,1.131311e-03,6.703124e-04,7.587060e-04,9.780911e-04,1.406800e-03,1.122048e-03,9.496423e-04,8.069834e-04,1.375194e-03,8.526473e-04,8.585207e-04,7.141589e-04,9.976813e-04,9.043716e-04
4.210878e-04,4.273545e-04,6.832909e-04,6.817879e-04,3.627950e-04,4.114087e-04,5.828702e-04,5.772168e-04,7.119462e-04,5.764384e-04,7.941194e-04,7.582598e-04,6.268950e-04,9.927733e-04,9.067649e-04,6.727540e-04,8.732815e-04,5.606018e-04,8.217958e-04,8.011310e-04,9.078915e-04,8.854244e-04,1.377018e-03,7.543720e-04,6.102240e-04,7.520786e-04,1.159713e-03,1.301645e-03,1.154910e-03,9.647470e-04,1.128172e-03,7.521846e-04,8.170243e-04,8.206175e-04,1.094236e-03,1.065869e-03
4.061959e-04,3.579484e-04,5.670454e-04,6.883130e-04,3.833310e-04,3.941448e-04,4.332959e-04,5.239422e-04,6.629351e-04,5.645665e-04,8.340123e-04,8.293228e-04,5.401785e-04,8.155227e-04,7.832450e-04,6.436530e-04,9.641571e-04,6.145995e-04,6.322607e-04,6.753523e-04,7.575524e-04,7.407974e-04,1.462680e-03,9.103108e-04,4.885650e-04,6.375039e-04,1.022949e-03,1.124995e-03,1.379067e-03,1.168261e-03,6.423545e-04,6.012249e-04,7.238643e-04,7.638533e-04,1.272743e-03,1.353205e-03
2.319375e-04,3.166696e-04,5.040256e-04,6.267706e-04,3.809140e-04,4.028474e-04,3.804812e-04,4.348674e-04,5.374713e-04,4.889548e-04,8.909914e-04,8.029648e-04,3.201345e-04,5.116613e-04,7.145923e-04,5.971588e-04,9.287216e-04,6.445125e-04,4.822835e-04,5.434014e-04,6.220703e-04,6.525298e-04,1.392074e-03,9.787865e-04,4.021174e-04,5.483554e-04,8.334443e-04,9.054476e-04,1.165798e-03,1.397882e-03,3.297631e-04,4.787019e-04,6.145312e-04,6.557560e-04,1.097270e-03,1.413162e-03
4.822560e-04,3.672040e-04,3.171892e-04,3.627427e-04,2.169235e-04,2.120085e-04,6.236475e-04,5.207341e-04,4.956219e-04,3.713175e-04,3.476724e-04,2.291893e-04,6.852329e-04,9.490506e-04,7.053062e-04,4.355074e-04,4.590841e-04,2.645843e-04,1.101153e-03,8.268504e-04,6.908493e-04,5.354620e-04,6.385207e-04,4.030941e-04,9.063389e-04,8.706608e-04,9.700876e-04,7.075698e-04,5.473871e-04,4.557731e-04,2.420268e-03,9.085381e-04,7.120199e-04,5.667917e-04,6.839691e-04,4.097439e-04
4.981306e-04,3.518341e-04,4.966973e-04,3.432072e-04,2.907271e-04,2.775301e-04,5.617808e-04,5.147083e-04,5.658358e-04,4.023593e-04,3.966163e-04,3.654216e-04,7.148740e-04,9.968233e-04,8.179441e-04,5.174375e-04,6.125138e-04,3.673676e-04,1.050238e-03,8.436903e-04,7.979429e-04,5.778631e-04,8.665960e-04,4.679053e-04,8.445324e-04,9.424746e-04,1.115789e-03,8.782287e-04,7.815128e-04,6.581012e-04,1.975190e-03,1.075219e-03,8.885830e-04,6.713385e-04,7.754370e-04,7.488152e-04
4.299830e-04,3.921882e-04,5.337636e-04,4.832688e-04,2.984439e-04,3.185392e-04,4.699193e-04,5.396406e-04,5.898783e-04,4.626548e-04,5.989992e-04,5.310745e-04,6.493375e-04,9.469707e-04,7.934330e-04,5.616098e-04,6.986143e-04,4.136343e-04,9.696294e-04,7.672844e-04,7.767450e-04,6.480262e-04,1.013841e-03,6.412120e-04,7.356424e-04,8.443697e-04,1.228990e-03,9.666243e-04,9.071447e-04,7.094462e-04,1.596576e-03,9.579357e-04,1.030916e-03,8.089815e-04,1.024799e-03,9.537784e-04
3.147240e-04,3.647194e-04,3.844780e-04,4.022646e-04,2.966898e-04,3.334979e-04,4.846075e-04,4.409583e-04,5.933570e-04,4.530166e-04,7.049537e-04,6.152678e-04,5.841009e-04,8.499472e-04,8.152863e-04,5.692267e-04,7.834769e-04,5.158551e-04,8.055783e-04,7.256056e-04,7.505570e-04,7.027927e-04,1.175984e-03,6.771565e-04,6.273636e-04,7.477016e-04,1.121904e-03,1.076063e-03,1.084520e-03,8.843017e-04,1.083445e-03,7.526888e-04,9.300003e-04,9.691083e-04,1.210387e-03,1.190954e-03
2.223143e-04,2.789706e-04,4.465621e-04,5.177749e-04,3.070011e-04,3.221939e-04,3.070551e-04,4.000976e-04,5.187843e-04,4.640669e-04,6.682665e-04,6.811281e-04,4.788365e-04,5.910335e-04,6.856967e-04,5.261215e-04,7.372933e-04,5.460384e-04,5.976552e-04,6.331505e-04,6.895663e-04,6.621480e-04,1.208838e-03,8.048866e-04,5.214187e-04,6.023691e-04,9.190879e-04,9.825187e-04,1.146814e-03,1.049783e-03,9.135762e-04,6.528445e-04,7.138830e-04,8.417755e-04,1.429372e-03,1.466348e-03
1.263789e-04,2.605475e-04,3.358997e-04,3.210793e-04,3.282032e-04,3.481100e-04,2.342371e-04,2.751335e-04,4.584177e-04,4.533771e-04,7.090997e-04,6.553933e-04,2.940012e-04,3.707479e-04,5.713100e-04,4.899206e-04,7.958009e-04,5.470422e-04,4.204847e-04,5.428592e-04,5.691750e-04,5.959571e-04,1.168806e-03,7.880228e-04,3.599165e-04,5.508900e-04,7.784989e-04,8.272198e-04,1.074231e-03,1.164631e-03,5.632983e-04,4.815670e-04,6.187302e-04,6.830550e-04,1.253087e-03,1.702060e-03
